,qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qends,start,send,evalue,bitscore,gene,strain,contig
4848,group722|3356-147A|3356-147A_02176,unitig_2|quiver,100.0,600,0,0,1,600,119234,119833,0.0,1109.0,group722,3356-147A,3356-147A_02176
4847,group721|3356-147A|3356-147A_02175,unitig_2|quiver,100.0,579,0,0,1,579,120124,120702,0.0,1070.0,group721,3356-147A,3356-147A_02175
4846,group720|3356-147A|3356-147A_02174,unitig_2|quiver,100.0,1737,0,0,1,1737,120707,122443,0.0,3208.0,group720,3356-147A,3356-147A_02174
4843,group719|3356-147A|3356-147A_02173,unitig_2|quiver,100.0,1692,0,0,1,1692,122440,124131,0.0,3125.0,group719,3356-147A,3356-147A_02173
4842,group718|3356-147A|3356-147A_02172,unitig_2|quiver,100.0,1581,0,0,1,1581,124209,125789,0.0,2920.0,group718,3356-147A,3356-147A_02172
4841,group717|3356-147A|3356-147A_02171,unitig_2|quiver,100.0,1155,0,0,1,1155,125796,126950,0.0,2134.0,group717,3356-147A,3356-147A_02171
4838,group716|3356-147A|3356-147A_02170,unitig_2|quiver,100.0,123,0,0,1,123,127051,127173,1.54e-60,228.0,group716,3356-147A,3356-147A_02170
4836,group715|3356-147A|3356-147A_02167,unitig_2|quiver,100.0,2004,0,0,1,2004,130017,128014,0.0,3701.0,group715,3356-147A,3356-147A_02167
4501,group6320|3356-147A|3356-147A_02085,unitig_2|quiver,72.328,524,127,17,85,599,131076,130562,1.36e-35,148.0,group6320,3356-147A,3356-147A_02085
4833,group713|3356-147A|3356-147A_02165,unitig_2|quiver,100.0,837,0,0,1,837,132018,131182,0.0,1546.0,group713,3356-147A,3356-147A_02165
4832,group712|3356-147A|3356-147A_02164,unitig_2|quiver,100.0,861,0,0,1,861,132875,132015,0.0,1591.0,group712,3356-147A,3356-147A_02164
4831,group711|3356-147A|3356-147A_02163,unitig_2|quiver,100.0,1275,0,0,1,1275,134233,132959,0.0,2355.0,group711,3356-147A,3356-147A_02163
4830,group710|3356-147A|3356-147A_02162,unitig_2|quiver,100.0,918,0,0,1,918,134318,135235,0.0,1696.0,group710,3356-147A,3356-147A_02162
4828,group709|3356-147A|3356-147A_02161,unitig_2|quiver,100.0,1074,0,0,1,1074,135631,136704,0.0,1984.0,group709,3356-147A,3356-147A_02161
4827,group708|3356-147A|3356-147A_02160,unitig_2|quiver,100.0,819,0,0,1,819,136770,137588,0.0,1513.0,group708,3356-147A,3356-147A_02160
4826,group707|3356-147A|3356-147A_02159,unitig_2|quiver,100.0,831,0,0,1,831,137585,138415,0.0,1535.0,group707,3356-147A,3356-147A_02159
4825,group706|3356-147A|3356-147A_02158,unitig_2|quiver,100.0,822,0,0,1,822,138412,139233,0.0,1519.0,group706,3356-147A,3356-147A_02158
4823,group705|3356-147A|3356-147A_02157,unitig_2|quiver,100.0,651,0,0,1,651,139245,139895,0.0,1203.0,group705,3356-147A,3356-147A_02157
4822,group704|3356-147A|3356-147A_02156,unitig_2|quiver,100.0,3540,0,0,1,3540,139899,143438,0.0,6538.0,group704,3356-147A,3356-147A_02156
4820,group703|3356-147A|3356-147A_02155,unitig_2|quiver,100.0,1806,0,0,1,1806,143440,145245,0.0,3336.0,group703,3356-147A,3356-147A_02155
4819,group702|3356-147A|3356-147A_02154,unitig_2|quiver,100.0,411,0,0,1,411,145753,145343,0.0,760.0,group702,3356-147A,3356-147A_02154
4817,group701|3356-147A|3356-147A_02153,unitig_2|quiver,100.0,1098,0,0,1,1098,146869,145772,0.0,2028.0,group701,3356-147A,3356-147A_02153
4815,group700|3356-147A|3356-147A_02152,unitig_2|quiver,100.0,1011,0,0,1,1011,147890,146880,0.0,1868.0,group700,3356-147A,3356-147A_02152
4814,group699|3356-147A|3356-147A_02151,unitig_2|quiver,100.0,1161,0,0,1,1161,148256,149416,0.0,2145.0,group699,3356-147A,3356-147A_02151
4813,group698|3356-147A|3356-147A_02150,unitig_2|quiver,100.0,2139,0,0,1,2139,151556,149418,0.0,3951.0,group698,3356-147A,3356-147A_02150
4811,group697|3356-147A|3356-147A_02149,unitig_2|quiver,100.0,1359,0,0,1,1359,151790,153148,0.0,2510.0,group697,3356-147A,3356-147A_02149
4810,group696|3356-147A|3356-147A_02148,unitig_2|quiver,100.0,654,0,0,1,654,153803,153150,0.0,1208.0,group696,3356-147A,3356-147A_02148
4809,group695|3356-147A|3356-147A_02147,unitig_2|quiver,100.0,1086,0,0,1,1086,154869,153784,0.0,2006.0,group695,3356-147A,3356-147A_02147
4807,group694|3356-147A|3356-147A_02146,unitig_2|quiver,100.0,840,0,0,1,840,155798,154959,0.0,1552.0,group694,3356-147A,3356-147A_02146
4803,group693|3356-147A|3356-147A_02145,unitig_2|quiver,100.0,561,0,0,1,561,156600,156040,0.0,1037.0,group693,3356-147A,3356-147A_02145
4791,group692|3356-147A|3356-147A_02144,unitig_2|quiver,100.0,1203,0,0,1,1203,158021,156819,0.0,2222.0,group692,3356-147A,3356-147A_02144
4789,group691|3356-147A|3356-147A_02143,unitig_2|quiver,100.0,459,0,0,1,459,158378,158836,0.0,848.0,group691,3356-147A,3356-147A_02143
4327,group5999|3356-147A|3356-147A_02140,unitig_2|quiver,100.0,147,0,0,1,147,161856,161710,8.69e-74,272.0,group5999,3356-147A,3356-147A_02140
4326,group5998|3356-147A|3356-147A_02139,unitig_2|quiver,100.0,930,0,0,1,930,162573,163502,0.0,1718.0,group5998,3356-147A,3356-147A_02139
4325,group5997|3356-147A|3356-147A_02138,unitig_2|quiver,100.0,1377,0,0,1,1377,165074,163698,0.0,2543.0,group5997,3356-147A,3356-147A_02138
4329,group6000|3356-147A|3356-147A_02141,unitig_2|quiver,88.153,287,28,3,1,281,165563,165849,6.34e-93,337.0,group6000,3356-147A,3356-147A_02141
4236,group5818|3356-147A|3356-147A_02135,unitig_2|quiver,100.0,1206,0,0,1,1206,165994,167199,0.0,2228.0,group5818,3356-147A,3356-147A_02135
4324,group5994|3356-147A|3356-147A_02134,unitig_2|quiver,100.0,1803,0,0,1,1803,169081,167279,0.0,3330.0,group5994,3356-147A,3356-147A_02134
3393,group4734|3356-147A|3356-147A_02132,unitig_2|quiver,100.0,1194,0,0,1,1194,170846,169653,0.0,2206.0,group4734,3356-147A,3356-147A_02132
3394,group4735|3356-147A|3356-147A_02131,unitig_2|quiver,100.0,1437,0,0,1,1437,172487,171051,0.0,2654.0,group4735,3356-147A,3356-147A_02131
3395,group4736|3356-147A|3356-147A_02130,unitig_2|quiver,100.0,2145,0,0,1,2145,174628,172484,0.0,3962.0,group4736,3356-147A,3356-147A_02130
3396,group4737|3356-147A|3356-147A_02129,unitig_2|quiver,100.0,309,0,0,1,309,174979,174671,1.74e-163,571.0,group4737,3356-147A,3356-147A_02129
3397,group4738|3356-147A|3356-147A_02128,unitig_2|quiver,100.0,1221,0,0,1,1221,176267,175047,0.0,2255.0,group4738,3356-147A,3356-147A_02128
3398,group4739|3356-147A|3356-147A_02127,unitig_2|quiver,100.0,5292,0,0,1,5292,181581,176290,0.0,9773.0,group4739,3356-147A,3356-147A_02127
3399,group4740|3356-147A|3356-147A_02126,unitig_2|quiver,100.0,1242,0,0,1,1242,183200,181959,0.0,2294.0,group4740,3356-147A,3356-147A_02126
3403,group4741|3356-147A|3356-147A_02125,unitig_2|quiver,93.233,665,45,0,5169,5833,184415,183751,0.0,979.0,group4741,3356-147A,3356-147A_02125
3407,group4741|3356-147A|3356-147A_02125,unitig_2|quiver,93.083,665,46,0,3324,3988,184415,183751,0.0,974.0,group4741,3356-147A,3356-147A_02125
3404,group4741|3356-147A|3356-147A_02125,unitig_2|quiver,93.233,665,45,0,5847,6511,185093,184429,0.0,979.0,group4741,3356-147A,3356-147A_02125
3405,group4741|3356-147A|3356-147A_02125,unitig_2|quiver,93.233,665,45,0,4002,4666,185093,184429,0.0,979.0,group4741,3356-147A,3356-147A_02125
3401,group4741|3356-147A|3356-147A_02125,unitig_2|quiver,97.781,1848,39,2,3310,5156,185107,183261,0.0,3184.0,group4741,3356-147A,3356-147A_02125
3406,group4741|3356-147A|3356-147A_02125,unitig_2|quiver,93.233,665,45,0,5169,5833,186260,185596,0.0,979.0,group4741,3356-147A,3356-147A_02125
3408,group4741|3356-147A|3356-147A_02125,unitig_2|quiver,93.083,665,46,0,3324,3988,186260,185596,0.0,974.0,group4741,3356-147A,3356-147A_02125
3409,group4741|3356-147A|3356-147A_02125,unitig_2|quiver,93.083,665,46,0,5847,6511,186938,186274,0.0,974.0,group4741,3356-147A,3356-147A_02125
3410,group4741|3356-147A|3356-147A_02125,unitig_2|quiver,93.083,665,46,0,4002,4666,186938,186274,0.0,974.0,group4741,3356-147A,3356-147A_02125
3402,group4741|3356-147A|3356-147A_02125,unitig_2|quiver,97.781,1848,39,2,5155,7001,186952,185106,0.0,3184.0,group4741,3356-147A,3356-147A_02125
3400,group4741|3356-147A|3356-147A_02125,unitig_2|quiver,100.0,7017,0,0,1,7017,190261,183245,0.0,12959.0,group4741,3356-147A,3356-147A_02125
3411,group4742|3356-147A|3356-147A_02124,unitig_2|quiver,100.0,1311,0,0,1,1311,190900,192210,0.0,2422.0,group4742,3356-147A,3356-147A_02124
3412,group4743|3356-147A|3356-147A_02123,unitig_2|quiver,100.0,1506,0,0,1,1506,192344,193849,0.0,2782.0,group4743,3356-147A,3356-147A_02123
4135,group5662|3356-147A|3356-147A_02122,unitig_2|quiver,100.0,1218,0,0,1,1218,195137,193920,0.0,2250.0,group5662,3356-147A,3356-147A_02122
4134,group5661|3356-147A|3356-147A_02121,unitig_2|quiver,100.0,972,0,0,1,972,196105,195134,0.0,1796.0,group5661,3356-147A,3356-147A_02121
4133,group5660|3356-147A|3356-147A_02120,unitig_2|quiver,100.0,720,0,0,1,720,196821,196102,0.0,1330.0,group5660,3356-147A,3356-147A_02120
4132,group5659|3356-147A|3356-147A_02119,unitig_2|quiver,100.0,1104,0,0,1,1104,197914,196811,0.0,2039.0,group5659,3356-147A,3356-147A_02119
4131,group5658|3356-147A|3356-147A_02118,unitig_2|quiver,100.0,1038,0,0,1,1038,198948,197911,0.0,1917.0,group5658,3356-147A,3356-147A_02118
4130,group5657|3356-147A|3356-147A_02117,unitig_2|quiver,100.0,507,0,0,1,507,199451,198945,0.0,937.0,group5657,3356-147A,3356-147A_02117
4248,group5851|3356-147A|3356-147A_02116,unitig_2|quiver,100.0,780,0,0,1,780,200003,200782,0.0,1441.0,group5851,3356-147A,3356-147A_02116
4105,group5623|3356-147A|3356-147A_02115,unitig_2|quiver,100.0,1842,0,0,1,1842,202787,200946,0.0,3402.0,group5623,3356-147A,3356-147A_02115
4104,group5622|3356-147A|3356-147A_02114,unitig_2|quiver,100.0,1047,0,0,1,1047,203838,202792,0.0,1934.0,group5622,3356-147A,3356-147A_02114
4103,group5621|3356-147A|3356-147A_02113,unitig_2|quiver,100.0,1347,0,0,1,1347,205230,203884,0.0,2488.0,group5621,3356-147A,3356-147A_02113
4102,group5620|3356-147A|3356-147A_02112,unitig_2|quiver,100.0,543,0,0,1,543,205927,205385,0.0,1003.0,group5620,3356-147A,3356-147A_02112
3501,group4851|3356-147A|3356-147A_02110,unitig_2|quiver,100.0,2127,0,0,1,2127,209107,206981,0.0,3928.0,group4851,3356-147A,3356-147A_02110
3502,group4852|3356-147A|3356-147A_02109,unitig_2|quiver,100.0,1320,0,0,1,1320,210423,209104,0.0,2438.0,group4852,3356-147A,3356-147A_02109
4508,group6330|3356-147A|3356-147A_02108,unitig_2|quiver,100.0,216,0,0,1,216,210818,211033,5.91e-112,399.0,group6330,3356-147A,3356-147A_02108
3503,group4853|3356-147A|3356-147A_02107,unitig_2|quiver,100.0,951,0,0,1,951,211043,211993,0.0,1757.0,group4853,3356-147A,3356-147A_02107
3504,group4854|3356-147A|3356-147A_02106,unitig_2|quiver,100.0,1101,0,0,1,1101,211990,213090,0.0,2034.0,group4854,3356-147A,3356-147A_02106
3505,group4855|3356-147A|3356-147A_02105,unitig_2|quiver,100.0,1143,0,0,1,1143,213084,214226,0.0,2111.0,group4855,3356-147A,3356-147A_02105
3506,group4856|3356-147A|3356-147A_02104,unitig_2|quiver,100.0,2202,0,0,1,2202,214223,216424,0.0,4067.0,group4856,3356-147A,3356-147A_02104
3507,group4857|3356-147A|3356-147A_02103,unitig_2|quiver,100.0,1104,0,0,1,1104,216525,217628,0.0,2039.0,group4857,3356-147A,3356-147A_02103
3508,group4858|3356-147A|3356-147A_02102,unitig_2|quiver,100.0,1065,0,0,1,1065,217621,218685,0.0,1967.0,group4858,3356-147A,3356-147A_02102
4507,group6329|3356-147A|3356-147A_02101,unitig_2|quiver,100.0,231,0,0,1,231,218895,218665,2.92e-120,427.0,group6329,3356-147A,3356-147A_02101
337,group1401|3356-147A|3356-147A_02100,unitig_2|quiver,100.0,267,0,0,1,267,219489,219223,3.31e-140,494.0,group1401,3356-147A,3356-147A_02100
3144,group4427|3356-147A|3356-147A_02099,unitig_2|quiver,100.0,813,0,0,1,813,220181,220993,0.0,1502.0,group4427,3356-147A,3356-147A_02099
3143,group4426|3356-147A|3356-147A_02098,unitig_2|quiver,100.0,879,0,0,1,879,221007,221885,0.0,1624.0,group4426,3356-147A,3356-147A_02098
3142,group4425|3356-147A|3356-147A_02097,unitig_2|quiver,100.0,1971,0,0,1,1971,221885,223855,0.0,3640.0,group4425,3356-147A,3356-147A_02097
3141,group4424|3356-147A|3356-147A_02096,unitig_2|quiver,100.0,2079,0,0,1,2079,226246,224168,0.0,3840.0,group4424,3356-147A,3356-147A_02096
3140,group4423|3356-147A|3356-147A_02095,unitig_2|quiver,100.0,882,0,0,1,882,227457,226576,0.0,1629.0,group4423,3356-147A,3356-147A_02095
4506,group6327|3356-147A|3356-147A_02093,unitig_2|quiver,100.0,1233,0,0,1,1233,229445,228213,0.0,2278.0,group6327,3356-147A,3356-147A_02093
4505,group6326|3356-147A|3356-147A_02092,unitig_2|quiver,100.0,1350,0,0,1,1350,230804,229455,0.0,2494.0,group6326,3356-147A,3356-147A_02092
4504,group6325|3356-147A|3356-147A_02091,unitig_2|quiver,100.0,1197,0,0,1,1197,232038,230842,0.0,2211.0,group6325,3356-147A,3356-147A_02091
4503,group6324|3356-147A|3356-147A_02090,unitig_2|quiver,100.0,1038,0,0,1,1038,233094,232057,0.0,1917.0,group6324,3356-147A,3356-147A_02090
4502,group6323|3356-147A|3356-147A_02089,unitig_2|quiver,100.0,1452,0,0,1,1452,234542,233091,0.0,2682.0,group6323,3356-147A,3356-147A_02089
2411,group3516|3356-147A|3356-147A_02028,unitig_2|quiver,74.812,532,102,27,86,601,239030,238515,1.46e-54,211.0,group3516,3356-147A,3356-147A_02028
4835,group714|3356-147A|3356-147A_02166,unitig_2|quiver,72.328,524,127,17,82,596,239034,238520,1.31e-35,148.0,group714,3356-147A,3356-147A_02166
3685,group5067|3356-147A|3356-147A_02084,unitig_2|quiver,100.0,786,0,0,1,786,239950,239165,0.0,1452.0,group5067,3356-147A,3356-147A_02084
4498,group6319|3356-147A|3356-147A_02083,unitig_2|quiver,100.0,852,0,0,1,852,240115,240966,0.0,1574.0,group6319,3356-147A,3356-147A_02083
4497,group6318|3356-147A|3356-147A_02082,unitig_2|quiver,100.0,801,0,0,1,801,241037,241837,0.0,1480.0,group6318,3356-147A,3356-147A_02082
4496,group6317|3356-147A|3356-147A_02081,unitig_2|quiver,100.0,1482,0,0,1,1482,241853,243334,0.0,2737.0,group6317,3356-147A,3356-147A_02081
3392,group4715|3356-147A|3356-147A_02079,unitig_2|quiver,100.0,219,0,0,1,219,245193,245411,1.29e-113,405.0,group4715,3356-147A,3356-147A_02079
3391,group4714|3356-147A|3356-147A_02078,unitig_2|quiver,100.0,1023,0,0,1,1023,245477,246499,0.0,1890.0,group4714,3356-147A,3356-147A_02078
3390,group4713|3356-147A|3356-147A_02077,unitig_2|quiver,100.0,249,0,0,1,249,246834,246586,3.11e-130,460.0,group4713,3356-147A,3356-147A_02077
2769,group3958|3356-147A|3356-147A_02076,unitig_2|quiver,100.0,1398,0,0,1,1398,248862,247465,0.0,2582.0,group3958,3356-147A,3356-147A_02076
2770,group3959|3356-147A|3356-147A_02075,unitig_2|quiver,100.0,1230,0,0,1,1230,250097,248868,0.0,2272.0,group3959,3356-147A,3356-147A_02075
2771,group3960|3356-147A|3356-147A_02074,unitig_2|quiver,100.0,1014,0,0,1,1014,251114,250101,0.0,1873.0,group3960,3356-147A,3356-147A_02074
2772,group3961|3356-147A|3356-147A_02073,unitig_2|quiver,100.0,1233,0,0,1,1233,252348,251116,0.0,2278.0,group3961,3356-147A,3356-147A_02073
2773,group3962|3356-147A|3356-147A_02072,unitig_2|quiver,100.0,1128,0,0,1,1128,253540,252413,0.0,2084.0,group3962,3356-147A,3356-147A_02072
2774,group3963|3356-147A|3356-147A_02071,unitig_2|quiver,100.0,1188,0,0,1,1188,254744,253557,0.0,2194.0,group3963,3356-147A,3356-147A_02071
2775,group3964|3356-147A|3356-147A_02070,unitig_2|quiver,100.0,768,0,0,1,768,255535,254768,0.0,1419.0,group3964,3356-147A,3356-147A_02070
2776,group3965|3356-147A|3356-147A_02069,unitig_2|quiver,100.0,1035,0,0,1,1035,255669,256703,0.0,1912.0,group3965,3356-147A,3356-147A_02069
2777,group3967|3356-147A|3356-147A_02067,unitig_2|quiver,100.0,1146,0,0,1,1146,257514,258659,0.0,2117.0,group3967,3356-147A,3356-147A_02067
2778,group3968|3356-147A|3356-147A_02066,unitig_2|quiver,100.0,1611,0,0,1,1611,258656,260266,0.0,2976.0,group3968,3356-147A,3356-147A_02066
2779,group3969|3356-147A|3356-147A_02065,unitig_2|quiver,100.0,1863,0,0,1,1863,260278,262140,0.0,3441.0,group3969,3356-147A,3356-147A_02065
2780,group3970|3356-147A|3356-147A_02064,unitig_2|quiver,100.0,453,0,0,1,453,262140,262592,0.0,837.0,group3970,3356-147A,3356-147A_02064
2781,group3971|3356-147A|3356-147A_02063,unitig_2|quiver,100.0,837,0,0,1,837,262589,263425,0.0,1546.0,group3971,3356-147A,3356-147A_02063
2782,group3972|3356-147A|3356-147A_02062,unitig_2|quiver,100.0,1455,0,0,1,1455,264914,263460,0.0,2687.0,group3972,3356-147A,3356-147A_02062
4495,group6315|3356-147A|3356-147A_02061,unitig_2|quiver,100.0,1290,0,0,1,1290,266306,265017,0.0,2383.0,group6315,3356-147A,3356-147A_02061
4494,group6314|3356-147A|3356-147A_02060,unitig_2|quiver,100.0,687,0,0,1,687,266995,266309,0.0,1269.0,group6314,3356-147A,3356-147A_02060
4493,group6313|3356-147A|3356-147A_02059,unitig_2|quiver,100.0,1101,0,0,1,1101,267204,268304,0.0,2034.0,group6313,3356-147A,3356-147A_02059
4492,group6312|3356-147A|3356-147A_02057,unitig_2|quiver,100.0,1077,0,0,1,1077,271831,272907,0.0,1989.0,group6312,3356-147A,3356-147A_02057
2784,group3973|3356-147A|3356-147A_02058,unitig_2|quiver,93.258,178,11,1,2474,2651,272938,273114,4.66e-69,261.0,group3973,3356-147A,3356-147A_02058
2785,group3974|3356-147A|3356-147A_02056,unitig_2|quiver,100.0,1422,0,0,1,1422,275033,273612,0.0,2627.0,group3974,3356-147A,3356-147A_02056
2786,group3975|3356-147A|3356-147A_02055,unitig_2|quiver,100.0,1017,0,0,1,1017,276046,275030,0.0,1879.0,group3975,3356-147A,3356-147A_02055
2787,group3976|3356-147A|3356-147A_02054,unitig_2|quiver,100.0,816,0,0,1,816,276866,276051,0.0,1507.0,group3976,3356-147A,3356-147A_02054
2788,group3977|3356-147A|3356-147A_02053,unitig_2|quiver,100.0,1866,0,0,1,1866,278761,276896,0.0,3446.0,group3977,3356-147A,3356-147A_02053
2789,group3978|3356-147A|3356-147A_02052,unitig_2|quiver,100.0,834,0,0,1,834,279661,278828,0.0,1541.0,group3978,3356-147A,3356-147A_02052
2790,group3979|3356-147A|3356-147A_02051,unitig_2|quiver,100.0,1062,0,0,1,1062,280722,279661,0.0,1962.0,group3979,3356-147A,3356-147A_02051
4085,group5598|3356-147A|3356-147A_02050,unitig_2|quiver,100.0,1065,0,0,1,1065,281783,280719,0.0,1967.0,group5598,3356-147A,3356-147A_02050
4084,group5597|3356-147A|3356-147A_02049,unitig_2|quiver,100.0,1134,0,0,1,1134,282891,281758,0.0,2095.0,group5597,3356-147A,3356-147A_02049
4083,group5596|3356-147A|3356-147A_02048,unitig_2|quiver,100.0,987,0,0,1,987,283890,282904,0.0,1823.0,group5596,3356-147A,3356-147A_02048
4082,group5595|3356-147A|3356-147A_02047,unitig_2|quiver,100.0,1926,0,0,1,1926,285918,283993,0.0,3557.0,group5595,3356-147A,3356-147A_02047
4081,group5594|3356-147A|3356-147A_02046,unitig_2|quiver,100.0,936,0,0,1,936,286183,287118,0.0,1729.0,group5594,3356-147A,3356-147A_02046
4080,group5593|3356-147A|3356-147A_02045,unitig_2|quiver,100.0,1338,0,0,1,1338,287210,288547,0.0,2471.0,group5593,3356-147A,3356-147A_02045
2393,group3500|3356-147A|3356-147A_02044,unitig_2|quiver,100.0,744,0,0,1,744,289396,288653,0.0,1375.0,group3500,3356-147A,3356-147A_02044
2394,group3501|3356-147A|3356-147A_02043,unitig_2|quiver,100.0,1143,0,0,1,1143,291007,289865,0.0,2111.0,group3501,3356-147A,3356-147A_02043
2395,group3502|3356-147A|3356-147A_02042,unitig_2|quiver,100.0,1299,0,0,1,1299,291130,292428,0.0,2399.0,group3502,3356-147A,3356-147A_02042
2396,group3503|3356-147A|3356-147A_02041,unitig_2|quiver,100.0,705,0,0,1,705,293162,292458,0.0,1303.0,group3503,3356-147A,3356-147A_02041
2397,group3504|3356-147A|3356-147A_02040,unitig_2|quiver,100.0,912,0,0,1,912,293313,294224,0.0,1685.0,group3504,3356-147A,3356-147A_02040
2398,group3505|3356-147A|3356-147A_02039,unitig_2|quiver,100.0,1101,0,0,1,1101,295375,294275,0.0,2034.0,group3505,3356-147A,3356-147A_02039
2399,group3506|3356-147A|3356-147A_02038,unitig_2|quiver,100.0,1944,0,0,1,1944,297328,295385,0.0,3591.0,group3506,3356-147A,3356-147A_02038
2400,group3507|3356-147A|3356-147A_02037,unitig_2|quiver,100.0,870,0,0,1,870,298225,297356,0.0,1607.0,group3507,3356-147A,3356-147A_02037
2401,group3508|3356-147A|3356-147A_02036,unitig_2|quiver,100.0,924,0,0,1,924,299148,298225,0.0,1707.0,group3508,3356-147A,3356-147A_02036
2402,group3509|3356-147A|3356-147A_02035,unitig_2|quiver,100.0,1248,0,0,1,1248,300479,299232,0.0,2305.0,group3509,3356-147A,3356-147A_02035
2404,group3510|3356-147A|3356-147A_02034,unitig_2|quiver,100.0,1017,0,0,1,1017,300659,301675,0.0,1879.0,group3510,3356-147A,3356-147A_02034
2405,group3511|3356-147A|3356-147A_02033,unitig_2|quiver,100.0,1059,0,0,1,1059,302776,301718,0.0,1956.0,group3511,3356-147A,3356-147A_02033
2406,group3512|3356-147A|3356-147A_02032,unitig_2|quiver,100.0,2322,0,0,1,2322,302917,305238,0.0,4289.0,group3512,3356-147A,3356-147A_02032
2407,group3513|3356-147A|3356-147A_02031,unitig_2|quiver,100.0,1284,0,0,1,1284,305276,306559,0.0,2372.0,group3513,3356-147A,3356-147A_02031
2408,group3514|3356-147A|3356-147A_02030,unitig_2|quiver,100.0,879,0,0,1,879,306626,307504,0.0,1624.0,group3514,3356-147A,3356-147A_02030
2409,group3515|3356-147A|3356-147A_02029,unitig_2|quiver,100.0,828,0,0,1,828,307501,308328,0.0,1530.0,group3515,3356-147A,3356-147A_02029
4491,group6308|3356-147A|3356-147A_02025,unitig_2|quiver,100.0,1293,0,0,1,1293,311486,310194,0.0,2388.0,group6308,3356-147A,3356-147A_02025
4490,group6307|3356-147A|3356-147A_02024,unitig_2|quiver,100.0,1398,0,0,1,1398,312887,311490,0.0,2582.0,group6307,3356-147A,3356-147A_02024
3139,group4421|3356-147A|3356-147A_02021,unitig_2|quiver,100.0,1257,0,0,1,1257,315376,316632,0.0,2322.0,group4421,3356-147A,3356-147A_02021
2412,group3517|3356-147A|3356-147A_02020,unitig_2|quiver,100.0,822,0,0,1,822,316632,317453,0.0,1519.0,group3517,3356-147A,3356-147A_02020
2413,group3518|3356-147A|3356-147A_02019,unitig_2|quiver,100.0,357,0,0,1,357,317469,317825,0.0,660.0,group3518,3356-147A,3356-147A_02019
2414,group3519|3356-147A|3356-147A_02009,unitig_2|quiver,100.0,1455,0,0,1,1455,331135,329681,0.0,2687.0,group3519,3356-147A,3356-147A_02009
